³¯Â¥,Á¾°¡,ÀüÀÏºñ,½Ã°¡,°í°¡,Àú°¡,°Å·¡·®
2001.08.29,196500.0,ÇÏ¶ô  500,195000.0,198500.0,193000.0,382787.0
2001.08.30,196000.0,ÇÏ¶ô  500,192000.0,197000.0,192000.0,251777.0
2001.08.31,190000.0,"ÇÏ¶ô  6,000",193000.0,194000.0,187500.0,516960.0
2001.09.03,188000.0,"ÇÏ¶ô  2,000",190500.0,191000.0,187500.0,209020.0
2001.09.04,196500.0,"»ó½Â  8,500",188000.0,197000.0,187500.0,375560.0
2001.09.05,189500.0,"ÇÏ¶ô  7,000",192000.0,192500.0,187500.0,420443.0
2001.09.06,188500.0,"ÇÏ¶ô  1,000",190000.0,192500.0,188000.0,349882.0
2001.09.07,191000.0,"»ó½Â  2,500",188000.0,191000.0,184500.0,456798.0
2001.09.10,191500.0,»ó½Â  500,188500.0,191500.0,186500.0,280072.0
2001.09.11,187000.0,"ÇÏ¶ô  4,500",190000.0,192500.0,186000.0,316200.0
2001.09.12,161500.0,"ÇÏ¶ô  25,500",160000.0,173000.0,160000.0,1699446.0
2001.09.13,171500.0,"»ó½Â  10,000",168000.0,173000.0,166000.0,1194979.0
2001.09.14,169500.0,"ÇÏ¶ô  2,000",172000.0,172500.0,164500.0,663586.0
2001.09.17,164000.0,"ÇÏ¶ô  5,500",165000.0,168000.0,162000.0,569053.0
2001.09.18,167500.0,"»ó½Â  3,500",169500.0,170000.0,165000.0,497444.0
2001.09.19,164000.0,"ÇÏ¶ô  3,500",165000.0,167000.0,163000.0,431180.0
2001.09.20,154000.0,"ÇÏ¶ô  10,000",160000.0,160000.0,151500.0,1227672.0
2001.09.21,142500.0,"ÇÏ¶ô  11,500",145000.0,147000.0,139500.0,1308363.0
2001.09.24,148000.0,"»ó½Â  5,500",140500.0,148000.0,140500.0,1139615.0
2001.09.25,143000.0,"ÇÏ¶ô  5,000",153000.0,153500.0,143000.0,841381.0
2001.09.26,141500.0,"ÇÏ¶ô  1,500",141000.0,143500.0,139500.0,665570.0
2001.09.27,140500.0,"ÇÏ¶ô  1,000",138000.0,140500.0,134000.0,730010.0
2001.09.28,140000.0,ÇÏ¶ô  500,144000.0,145000.0,139000.0,945715.0
2001.10.04,145500.0,"»ó½Â  5,500",150000.0,150000.0,143000.0,1298572.0
2001.10.05,147500.0,"»ó½Â  2,000",146000.0,148500.0,143500.0,800783.0
2001.10.08,146000.0,"ÇÏ¶ô  1,500",147000.0,148000.0,144500.0,398747.0
2001.10.09,151500.0,"»ó½Â  5,500",148000.0,153000.0,148000.0,792657.0
2001.10.10,149000.0,"ÇÏ¶ô  2,500",149500.0,150500.0,148000.0,337119.0
2001.10.11,159000.0,"»ó½Â  10,000",154000.0,160000.0,153500.0,1163439.0
2001.10.12,163000.0,"»ó½Â  4,000",166000.0,167000.0,162500.0,945385.0
2001.10.15,160000.0,"ÇÏ¶ô  3,000",160000.0,162000.0,159000.0,348550.0
2001.10.16,159000.0,"ÇÏ¶ô  1,000",158000.0,161500.0,158000.0,312417.0
2001.10.17,164000.0,"»ó½Â  5,000",163000.0,165000.0,161500.0,571926.0
2001.10.18,163000.0,"ÇÏ¶ô  1,000",161500.0,163000.0,158500.0,437077.0
2001.10.19,170000.0,"»ó½Â  7,000",165000.0,170500.0,163000.0,831100.0
2001.10.22,169500.0,ÇÏ¶ô  500,173000.0,173500.0,166500.0,374651.0
2001.10.23,174000.0,"»ó½Â  4,500",175000.0,176500.0,172500.0,791601.0
2001.10.24,185500.0,"»ó½Â  11,500",178000.0,185500.0,177500.0,1122341.0
2001.10.25,183000.0,"ÇÏ¶ô  2,500",185000.0,185000.0,181000.0,552279.0
2001.10.26,181000.0,"ÇÏ¶ô  2,000",183000.0,184500.0,179000.0,956467.0
2001.10.29,184000.0,"»ó½Â  3,000",183000.0,185000.0,180500.0,509692.0
2001.10.30,174000.0,"ÇÏ¶ô  10,000",177000.0,179000.0,173500.0,676544.0
2001.10.31,173500.0,ÇÏ¶ô  500,170500.0,174000.0,170500.0,579648.0
2001.11.01,179000.0,"»ó½Â  5,500",177000.0,181500.0,174000.0,685945.0
2001.11.02,183000.0,"»ó½Â  4,000",181500.0,183500.0,181500.0,758497.0
2001.11.05,185000.0,"»ó½Â  2,000",183500.0,185000.0,181000.0,603653.0
2001.11.06,190000.0,"»ó½Â  5,000",189000.0,191500.0,188000.0,1060255.0
2001.11.07,190500.0,»ó½Â  500,191000.0,191500.0,188500.0,885396.0
2001.11.08,193000.0,"»ó½Â  2,500",190500.0,193500.0,190000.0,752072.0
2001.11.09,198500.0,"»ó½Â  5,500",195000.0,200500.0,193000.0,1308756.0
2001.11.12,200000.0,"»ó½Â  1,500",200500.0,202500.0,196500.0,470021.0
2001.11.13,200000.0,º¸ÇÕ0,196000.0,200000.0,195000.0,600257.0
2001.11.14,215000.0,"»ó½Â  15,000",205000.0,215000.0,203000.0,1500609.0
2001.11.15,209500.0,"ÇÏ¶ô  5,500",210500.0,214500.0,207500.0,725548.0
2001.11.16,209000.0,ÇÏ¶ô  500,208000.0,209500.0,203500.0,715938.0
2001.11.19,218500.0,"»ó½Â  9,500",205000.0,220000.0,205000.0,786310.0
2001.11.20,213500.0,"ÇÏ¶ô  5,000",220000.0,223000.0,213500.0,753937.0
2001.11.21,211000.0,"ÇÏ¶ô  2,500",208000.0,215000.0,207500.0,668676.0
2001.11.22,216000.0,"»ó½Â  5,000",211500.0,216000.0,208000.0,351957.0
2001.11.23,222000.0,"»ó½Â  6,000",217000.0,222500.0,215000.0,547400.0
2001.11.26,230000.0,"»ó½Â  8,000",223500.0,231000.0,223500.0,759876.0
2001.11.27,231000.0,"»ó½Â  1,000",232000.0,233000.0,228500.0,839258.0
2001.11.28,219000.0,"ÇÏ¶ô  12,000",227000.0,230000.0,217500.0,594097.0
2001.11.29,210000.0,"ÇÏ¶ô  9,000",214500.0,224500.0,208500.0,1065368.0
2001.11.30,218000.0,"»ó½Â  8,000",223000.0,223000.0,216500.0,624634.0
2001.12.03,224500.0,"»ó½Â  6,500",221500.0,225000.0,214500.0,657275.0
2001.12.04,230000.0,"»ó½Â  5,500",226500.0,230500.0,222000.0,654850.0
2001.12.05,264500.0,"»ó½Â  34,500",238000.0,264500.0,237000.0,2302638.0
2001.12.06,275000.0,"»ó½Â  10,500",278000.0,293000.0,267500.0,2292641.0
2001.12.07,283500.0,"»ó½Â  8,500",270000.0,286500.0,266500.0,1174187.0
2001.12.10,260000.0,"ÇÏ¶ô  23,500",279000.0,279000.0,258500.0,1305630.0
2001.12.11,258500.0,"ÇÏ¶ô  1,500",252000.0,259500.0,248500.0,1052531.0
2001.12.12,270000.0,"»ó½Â  11,500",258000.0,271000.0,251500.0,1077931.0
2001.12.13,265000.0,"ÇÏ¶ô  5,000",270000.0,271500.0,261000.0,1275323.0
2001.12.14,255000.0,"ÇÏ¶ô  10,000",255500.0,261500.0,254500.0,930212.0
2001.12.17,250500.0,"ÇÏ¶ô  4,500",250500.0,257500.0,246000.0,825153.0
2001.12.18,260500.0,"»ó½Â  10,000",254000.0,269500.0,254000.0,1134564.0
2001.12.19,264000.0,"»ó½Â  3,500",265500.0,267500.0,262500.0,617413.0
2001.12.20,265000.0,"»ó½Â  1,000",260000.0,270500.0,255500.0,648790.0
2001.12.21,251500.0,"ÇÏ¶ô  13,500",255000.0,259500.0,250000.0,833009.0
2001.12.24,252500.0,"»ó½Â  1,000",252500.0,258000.0,250500.0,408625.0
2001.12.26,258000.0,"»ó½Â  5,500",256500.0,259500.0,254000.0,434969.0
2001.12.27,270000.0,"»ó½Â  12,000",260000.0,271000.0,259000.0,807120.0
2001.12.28,279000.0,"»ó½Â  9,000",280000.0,281000.0,275500.0,769638.0
2002.01.02,308000.0,"»ó½Â  29,000",283000.0,308000.0,281000.0,1142079.0
2002.01.03,302000.0,"ÇÏ¶ô  6,000",305000.0,309500.0,301000.0,885636.0
2002.01.04,319000.0,"»ó½Â  17,000",319000.0,320500.0,314500.0,1009482.0
2002.01.07,318000.0,"ÇÏ¶ô  1,000",313000.0,321500.0,308500.0,1029132.0
2002.01.08,311500.0,"ÇÏ¶ô  6,500",319500.0,319500.0,309500.0,760142.0
2002.01.09,322500.0,"»ó½Â  11,000",310500.0,322500.0,309500.0,902401.0
2002.01.10,308000.0,"ÇÏ¶ô  14,500",318000.0,321000.0,308000.0,1096986.0
2002.01.11,306000.0,"ÇÏ¶ô  2,000",312000.0,317500.0,302000.0,953687.0
2002.01.14,330000.0,"»ó½Â  24,000",302500.0,330000.0,302000.0,978026.0
2002.01.15,312000.0,"ÇÏ¶ô  18,000",321500.0,323000.0,308000.0,1377508.0
2002.01.16,301500.0,"ÇÏ¶ô  10,500",307500.0,312500.0,301500.0,1206614.0
2002.01.17,300000.0,"ÇÏ¶ô  1,500",295000.0,303000.0,293000.0,1112140.0
2002.01.18,296000.0,"ÇÏ¶ô  4,000",300500.0,302000.0,294000.0,885232.0
2002.01.21,291000.0,"ÇÏ¶ô  5,000",290000.0,292000.0,286000.0,825347.0
2002.01.22,300000.0,"»ó½Â  9,000",292000.0,302500.0,292000.0,657912.0
2002.01.23,308000.0,"»ó½Â  8,000",290000.0,309500.0,289000.0,798014.0
2002.01.24,310000.0,"»ó½Â  2,000",311000.0,318500.0,309000.0,768310.0
2002.01.25,323000.0,"»ó½Â  13,000",316500.0,328500.0,313000.0,1137546.0
2002.01.28,318500.0,"ÇÏ¶ô  4,500",329000.0,329000.0,317500.0,674726.0
2002.01.29,315000.0,"ÇÏ¶ô  3,500",318500.0,322500.0,314500.0,642877.0
2002.01.30,303000.0,"ÇÏ¶ô  12,000",300500.0,309000.0,300500.0,791627.0
2002.01.31,300500.0,"ÇÏ¶ô  2,500",308000.0,310500.0,300500.0,734664.0
2002.02.01,309000.0,"»ó½Â  8,500",310000.0,316000.0,304500.0,712813.0
2002.02.04,312000.0,"»ó½Â  3,000",310000.0,316500.0,309000.0,476171.0
2002.02.05,323000.0,"»ó½Â  11,000",310000.0,324500.0,307000.0,973561.0
2002.02.06,319000.0,"ÇÏ¶ô  4,000",320000.0,324000.0,318000.0,636965.0
2002.02.07,315000.0,"ÇÏ¶ô  4,000",315000.0,323000.0,312000.0,739516.0
2002.02.08,321000.0,"»ó½Â  6,000",316000.0,321000.0,311000.0,682188.0
2002.02.14,355000.0,"»ó½Â  34,000",337000.0,355000.0,331500.0,1967365.0
2002.02.15,341500.0,"ÇÏ¶ô  13,500",347000.0,350000.0,340500.0,857239.0
2002.02.18,343000.0,"»ó½Â  1,500",341000.0,345500.0,339000.0,713981.0
2002.02.19,342500.0,ÇÏ¶ô  500,345000.0,352000.0,339500.0,725499.0
2002.02.20,340000.0,"ÇÏ¶ô  2,500",335000.0,343500.0,335000.0,699601.0
2002.02.21,338000.0,"ÇÏ¶ô  2,000",343000.0,344500.0,327000.0,1031960.0
2002.02.22,333500.0,"ÇÏ¶ô  4,500",327500.0,334000.0,326500.0,942408.0
2002.02.25,332000.0,"ÇÏ¶ô  1,500",330500.0,336500.0,326500.0,679126.0
2002.02.26,337000.0,"»ó½Â  5,000",341000.0,344000.0,333000.0,681164.0
2002.02.27,350000.0,"»ó½Â  13,000",333000.0,350000.0,333000.0,917566.0
2002.02.28,343000.0,"ÇÏ¶ô  7,000",350000.0,350500.0,343000.0,861598.0
2002.03.04,350000.0,"»ó½Â  7,000",350500.0,363000.0,350000.0,1219028.0
2002.03.05,361000.0,"»ó½Â  11,000",363500.0,364000.0,356000.0,962357.0
2002.03.06,363000.0,"»ó½Â  2,000",361000.0,368000.0,357500.0,619124.0
2002.03.07,356000.0,"ÇÏ¶ô  7,000",368500.0,368500.0,355500.0,495617.0
2002.03.08,349000.0,"ÇÏ¶ô  7,000",355000.0,357500.0,345500.0,734248.0
2002.03.11,348500.0,ÇÏ¶ô  500,350000.0,352000.0,343500.0,722758.0
2002.03.12,353000.0,"»ó½Â  4,500",344000.0,353500.0,343000.0,787357.0
2002.03.13,348000.0,"ÇÏ¶ô  5,000",345500.0,352500.0,345500.0,668868.0
2002.03.14,344000.0,"ÇÏ¶ô  4,000",344500.0,345000.0,329000.0,2115723.0
2002.03.15,330000.0,"ÇÏ¶ô  14,000",334000.0,336500.0,329000.0,1430383.0
2002.03.18,332000.0,"»ó½Â  2,000",335000.0,336000.0,329000.0,1036710.0
2002.03.19,349000.0,"»ó½Â  17,000",333000.0,349000.0,333000.0,1260131.0
2002.03.20,349000.0,º¸ÇÕ0,351000.0,356000.0,346500.0,862100.0
2002.03.21,341500.0,"ÇÏ¶ô  7,500",340000.0,345500.0,340000.0,672199.0
2002.03.22,350500.0,"»ó½Â  9,000",345000.0,357000.0,339500.0,971982.0
2002.03.25,340000.0,"ÇÏ¶ô  10,500",353000.0,353000.0,340000.0,1090115.0
2002.03.26,349000.0,"»ó½Â  9,000",338500.0,349000.0,336500.0,843913.0
2002.03.27,363500.0,"»ó½Â  14,500",350000.0,365500.0,350000.0,1228204.0
2002.03.28,357500.0,"ÇÏ¶ô  6,000",362500.0,370000.0,357500.0,785277.0
2002.03.29,368000.0,"»ó½Â  10,500",365000.0,371000.0,363000.0,738768.0
2002.04.01,374000.0,"»ó½Â  6,000",375000.0,384500.0,370500.0,1149349.0
2002.04.02,398500.0,"»ó½Â  24,500",378000.0,398500.0,370000.0,1567922.0
2002.04.03,404000.0,"»ó½Â  5,500",397500.0,405000.0,393000.0,1208603.0
2002.04.04,389000.0,"ÇÏ¶ô  15,000",399000.0,399000.0,386500.0,1415939.0
2002.04.08,369000.0,"ÇÏ¶ô  20,000",388000.0,388000.0,369000.0,1552027.0
2002.04.09,369000.0,º¸ÇÕ0,370000.0,373500.0,366000.0,1054820.0
2002.04.10,356000.0,"ÇÏ¶ô  13,000",369000.0,369500.0,355500.0,1303617.0
2002.04.11,359500.0,"»ó½Â  3,500",357500.0,365000.0,356000.0,1433884.0
2002.04.12,369000.0,"»ó½Â  9,500",359500.0,371500.0,355500.0,1108468.0
2002.04.15,385000.0,"»ó½Â  16,000",372000.0,388000.0,372000.0,853327.0
2002.04.16,389000.0,"»ó½Â  4,000",385000.0,391000.0,381500.0,850537.0
2002.04.17,406000.0,"»ó½Â  17,000",400500.0,411000.0,399000.0,1540512.0
2002.04.18,406500.0,»ó½Â  500,400000.0,408500.0,397500.0,975720.0
2002.04.19,396000.0,"ÇÏ¶ô  10,500",406500.0,413500.0,396000.0,1239727.0
2002.04.22,410000.0,"»ó½Â  14,000",403000.0,417000.0,402000.0,1234419.0
2002.04.23,427000.0,"»ó½Â  17,000",410000.0,428000.0,405500.0,1197826.0
2002.04.24,432000.0,"»ó½Â  5,000",423000.0,432000.0,418000.0,799632.0
2002.04.25,413000.0,"ÇÏ¶ô  19,000",421500.0,426000.0,412500.0,1020219.0
2002.04.26,400000.0,"ÇÏ¶ô  13,000",407000.0,411500.0,399500.0,1166488.0
2002.04.29,381000.0,"ÇÏ¶ô  19,000",390000.0,396500.0,380500.0,1066608.0
2002.04.30,382000.0,"»ó½Â  1,000",383000.0,388500.0,378000.0,895732.0
2002.05.02,379500.0,"ÇÏ¶ô  2,500",387000.0,387000.0,376500.0,1038085.0
2002.05.03,370000.0,"ÇÏ¶ô  9,500",372000.0,374500.0,363000.0,1110728.0
2002.05.06,348000.0,"ÇÏ¶ô  22,000",356500.0,361000.0,348000.0,1102792.0
2002.05.07,352000.0,"»ó½Â  4,000",340500.0,352000.0,335000.0,1440529.0
2002.05.08,362500.0,"»ó½Â  10,500",358000.0,369000.0,356500.0,1066519.0
2002.05.09,362000.0,ÇÏ¶ô  500,377000.0,378000.0,362000.0,1494429.0
2002.05.10,334000.0,"ÇÏ¶ô  28,000",350500.0,355000.0,332000.0,2000383.0
2002.05.13,335500.0,"»ó½Â  1,500",328000.0,338500.0,320500.0,1351427.0
2002.05.14,358000.0,"»ó½Â  22,500",347000.0,358500.0,345000.0,1194658.0
2002.05.15,376000.0,"»ó½Â  18,000",368000.0,381000.0,367000.0,1412274.0
2002.05.16,370000.0,"ÇÏ¶ô  6,000",376000.0,376500.0,369500.0,612939.0
2002.05.17,382500.0,"»ó½Â  12,500",375000.0,383500.0,373500.0,807100.0
2002.05.20,370000.0,"ÇÏ¶ô  12,500",380000.0,380500.0,370000.0,604934.0
2002.05.21,356000.0,"ÇÏ¶ô  14,000",364500.0,368000.0,355000.0,806714.0
2002.05.22,370000.0,"»ó½Â  14,000",355000.0,370000.0,351500.0,759299.0
2002.05.23,360000.0,"ÇÏ¶ô  10,000",367000.0,369000.0,359500.0,740371.0
2002.05.24,366000.0,"»ó½Â  6,000",368000.0,371000.0,365000.0,688056.0
2002.05.27,361500.0,"ÇÏ¶ô  4,500",360000.0,369500.0,359500.0,387056.0
2002.05.28,369500.0,"»ó½Â  8,000",362500.0,370000.0,360500.0,469593.0
2002.05.29,362000.0,"ÇÏ¶ô  7,500",365000.0,365000.0,354000.0,780641.0
2002.05.30,355000.0,"ÇÏ¶ô  7,000",356500.0,360500.0,352000.0,627422.0
2002.05.31,342000.0,"ÇÏ¶ô  13,000",354000.0,356500.0,342000.0,894746.0
2002.06.03,351000.0,"»ó½Â  9,000",336000.0,354000.0,336000.0,698025.0
2002.06.04,352000.0,"»ó½Â  1,000",341000.0,354000.0,340500.0,568130.0
2002.06.05,355500.0,"»ó½Â  3,500",358000.0,362500.0,354500.0,508345.0
2002.06.07,345000.0,"ÇÏ¶ô  10,500",345500.0,349500.0,344000.0,789281.0
2002.06.10,350000.0,"»ó½Â  5,000",349000.0,352500.0,348000.0,560056.0
2002.06.11,350000.0,º¸ÇÕ0,350000.0,351000.0,344000.0,440162.0
2002.06.12,352000.0,"»ó½Â  2,000",346500.0,352000.0,346000.0,858141.0
2002.06.14,359500.0,"»ó½Â  7,500",353500.0,366000.0,353000.0,756955.0
2002.06.17,359000.0,ÇÏ¶ô  500,361000.0,364500.0,358000.0,565133.0
2002.06.18,363000.0,"»ó½Â  4,000",370000.0,375000.0,361500.0,839239.0
2002.06.19,348500.0,"ÇÏ¶ô  14,500",363000.0,366000.0,343500.0,1261397.0
2002.06.20,341000.0,"ÇÏ¶ô  7,500",340000.0,344000.0,333500.0,859016.0
2002.06.21,340000.0,"ÇÏ¶ô  1,000",335000.0,345500.0,330500.0,973140.0
2002.06.24,339000.0,"ÇÏ¶ô  1,000",331500.0,341000.0,331500.0,558383.0
2002.06.25,338500.0,ÇÏ¶ô  500,345000.0,347000.0,338000.0,603180.0
2002.06.26,309000.0,"ÇÏ¶ô  29,500",330000.0,330500.0,309000.0,1284222.0
2002.06.27,313000.0,"»ó½Â  4,000",319000.0,321500.0,311000.0,895189.0
2002.06.28,329000.0,"»ó½Â  16,000",325000.0,334500.0,322000.0,911219.0
2002.07.02,337500.0,"»ó½Â  8,500",322000.0,340000.0,318000.0,812091.0
2002.07.03,338000.0,»ó½Â  500,331500.0,341500.0,326500.0,811747.0
2002.07.04,350000.0,"»ó½Â  12,000",342500.0,350000.0,342500.0,740490.0
2002.07.05,358000.0,"»ó½Â  8,000",350000.0,360500.0,349000.0,900353.0
2002.07.08,359000.0,"»ó½Â  1,000",370000.0,370500.0,355000.0,1087799.0
2002.07.09,362000.0,"»ó½Â  3,000",360000.0,365000.0,355500.0,661472.0
2002.07.10,347000.0,"ÇÏ¶ô  15,000",355000.0,358500.0,344500.0,713159.0
2002.07.11,331500.0,"ÇÏ¶ô  15,500",337000.0,339000.0,331500.0,759676.0
2002.07.12,352000.0,"»ó½Â  20,500",344000.0,354500.0,341000.0,800097.0
2002.07.15,353000.0,"»ó½Â  1,000",348000.0,361000.0,348000.0,735137.0
2002.07.16,354000.0,"»ó½Â  1,000",360000.0,361500.0,351000.0,852725.0
2002.07.18,357000.0,"»ó½Â  3,000",353500.0,360500.0,352500.0,802106.0
2002.07.19,341500.0,"ÇÏ¶ô  15,500",350000.0,350500.0,338000.0,863882.0
2002.07.22,330000.0,"ÇÏ¶ô  11,500",328500.0,334500.0,327000.0,789675.0
2002.07.23,345000.0,"»ó½Â  15,000",326000.0,345000.0,321500.0,827139.0
2002.07.24,335000.0,"ÇÏ¶ô  10,000",333000.0,337000.0,329500.0,677059.0
2002.07.25,339000.0,"»ó½Â  4,000",350000.0,351000.0,339000.0,950319.0
2002.07.26,320000.0,"ÇÏ¶ô  19,000",329500.0,333000.0,317000.0,1277355.0
2002.07.29,325000.0,"»ó½Â  5,000",324000.0,327500.0,319000.0,578590.0
2002.07.30,333000.0,"»ó½Â  8,000",335000.0,339000.0,333000.0,623474.0
2002.07.31,332500.0,ÇÏ¶ô  500,332500.0,337000.0,331000.0,549688.0
2002.08.01,324500.0,"ÇÏ¶ô  8,000",333500.0,333500.0,321000.0,522727.0
2002.08.02,319500.0,"ÇÏ¶ô  5,000",317500.0,322000.0,312000.0,1037299.0
2002.08.05,309000.0,"ÇÏ¶ô  10,500",315500.0,317000.0,308000.0,650820.0
2002.08.06,300000.0,"ÇÏ¶ô  9,000",305000.0,305000.0,298500.0,1229320.0
2002.08.07,312000.0,"»ó½Â  12,000",308500.0,314000.0,306500.0,704835.0
2002.08.08,313500.0,"»ó½Â  1,500",320000.0,320000.0,311000.0,946760.0
2002.08.09,319000.0,"»ó½Â  5,500",319500.0,322500.0,317500.0,623569.0
2002.08.12,317000.0,"ÇÏ¶ô  2,000",319000.0,321000.0,313000.0,776669.0
2002.08.13,324500.0,"»ó½Â  7,500",317000.0,324500.0,317000.0,392734.0
2002.08.14,322000.0,"ÇÏ¶ô  2,500",322000.0,323000.0,318000.0,719624.0
2002.08.16,325500.0,"»ó½Â  3,500",330000.0,333000.0,325000.0,635052.0
2002.08.19,333000.0,"»ó½Â  7,500",332000.0,335000.0,328500.0,463502.0
2002.08.20,346000.0,"»ó½Â  13,000",340000.0,347000.0,338500.0,849757.0
2002.08.21,350000.0,"»ó½Â  4,000",346000.0,350000.0,342500.0,800969.0
2002.08.22,347500.0,"ÇÏ¶ô  2,500",352000.0,353000.0,346500.0,792234.0
2002.08.23,345000.0,"ÇÏ¶ô  2,500",347500.0,350000.0,343500.0,775271.0
2002.08.26,340500.0,"ÇÏ¶ô  4,500",342000.0,342000.0,338500.0,636221.0
2002.08.27,333000.0,"ÇÏ¶ô  7,500",340500.0,341500.0,333000.0,676730.0
2002.08.28,328000.0,"ÇÏ¶ô  5,000",325000.0,333000.0,325000.0,596664.0
2002.08.29,328000.0,º¸ÇÕ0,336000.0,336000.0,324000.0,573935.0
2002.08.30,331000.0,"»ó½Â  3,000",326000.0,332000.0,324000.0,630618.0
2002.09.02,340000.0,"»ó½Â  9,000",329500.0,340000.0,328500.0,576211.0
2002.09.03,333500.0,"ÇÏ¶ô  6,500",341000.0,342000.0,332500.0,458970.0
2002.09.04,324000.0,"ÇÏ¶ô  9,500",326000.0,328000.0,321500.0,672888.0
2002.09.05,321000.0,"ÇÏ¶ô  3,000",328000.0,328500.0,321000.0,355424.0
2002.09.06,322000.0,"»ó½Â  1,000",318500.0,324500.0,318000.0,559495.0
2002.09.09,323500.0,"»ó½Â  1,500",326500.0,328500.0,321500.0,440353.0
2002.09.10,330000.0,"»ó½Â  6,500",324500.0,330000.0,324000.0,346489.0
2002.09.11,336500.0,"»ó½Â  6,500",333500.0,339500.0,331000.0,532281.0
2002.09.12,343000.0,"»ó½Â  6,500",338500.0,343000.0,335500.0,657787.0
2002.09.13,331500.0,"ÇÏ¶ô  11,500",336500.0,337000.0,331500.0,478466.0
2002.09.16,327500.0,"ÇÏ¶ô  4,000",334000.0,334000.0,327000.0,387702.0
2002.09.17,342000.0,"»ó½Â  14,500",334000.0,342000.0,330500.0,673174.0
2002.09.18,333000.0,"ÇÏ¶ô  9,000",332000.0,335000.0,330000.0,569662.0
2002.09.19,335000.0,"»ó½Â  2,000",335000.0,339500.0,333500.0,429927.0
2002.09.23,321500.0,"ÇÏ¶ô  13,500",328000.0,330000.0,318500.0,896036.0
2002.09.24,319000.0,"ÇÏ¶ô  2,500",313000.0,319000.0,311000.0,893008.0
2002.09.25,307000.0,"ÇÏ¶ô  12,000",313000.0,317000.0,304000.0,845912.0
2002.09.26,314000.0,"»ó½Â  7,000",316000.0,318500.0,309000.0,850704.0
2002.09.27,309500.0,"ÇÏ¶ô  4,500",308000.0,316000.0,307000.0,616995.0
2002.09.30,298500.0,"ÇÏ¶ô  11,000",299500.0,300000.0,294000.0,815688.0
2002.10.01,297500.0,"ÇÏ¶ô  1,000",291000.0,299500.0,291000.0,691675.0
2002.10.02,299500.0,"»ó½Â  2,000",307000.0,308000.0,298000.0,729498.0
2002.10.04,306000.0,"»ó½Â  6,500",292000.0,307500.0,292000.0,690231.0
2002.10.07,296000.0,"ÇÏ¶ô  10,000",303000.0,304000.0,296000.0,443629.0
2002.10.08,300000.0,"»ó½Â  4,000",294500.0,300000.0,294500.0,592218.0
2002.10.09,297500.0,"ÇÏ¶ô  2,500",302000.0,302000.0,296000.0,558956.0
2002.10.10,273500.0,"ÇÏ¶ô  24,000",290500.0,293500.0,272500.0,1450691.0
2002.10.11,273500.0,º¸ÇÕ0,283500.0,283500.0,265500.0,1354700.0
2002.10.14,288000.0,"»ó½Â  14,500",285000.0,290500.0,283000.0,966420.0
2002.10.15,300000.0,"»ó½Â  12,000",293000.0,302500.0,287500.0,918245.0
2002.10.16,305000.0,"»ó½Â  5,000",305000.0,307000.0,297500.0,1056456.0
2002.10.17,307500.0,"»ó½Â  2,500",303000.0,311000.0,296500.0,1162533.0
2002.10.18,326500.0,"»ó½Â  19,000",320000.0,330500.0,316000.0,1814446.0
2002.10.21,324000.0,"ÇÏ¶ô  2,500",325000.0,331500.0,321000.0,650290.0
2002.10.22,319500.0,"ÇÏ¶ô  4,500",331500.0,332000.0,313000.0,806741.0
2002.10.23,328000.0,"»ó½Â  8,500",320500.0,328000.0,313500.0,935038.0
2002.10.24,334000.0,"»ó½Â  6,000",332500.0,338000.0,332000.0,1005967.0
2002.10.25,340000.0,"»ó½Â  6,000",330500.0,342000.0,330500.0,905743.0
2002.10.28,361000.0,"»ó½Â  21,000",348000.0,363000.0,347500.0,1154421.0
2002.10.29,353000.0,"ÇÏ¶ô  8,000",359500.0,363000.0,353000.0,904939.0
2002.10.30,338000.0,"ÇÏ¶ô  15,000",347000.0,349000.0,332000.0,1265984.0
2002.10.31,345000.0,"»ó½Â  7,000",345000.0,348000.0,337500.0,825659.0
2002.11.01,341000.0,"ÇÏ¶ô  4,000",343000.0,346000.0,338500.0,544556.0
2002.11.04,367500.0,"»ó½Â  26,500",354000.0,368500.0,351500.0,1375910.0
2002.11.05,361500.0,"ÇÏ¶ô  6,000",369500.0,370000.0,357000.0,922212.0
2002.11.06,365500.0,"»ó½Â  4,000",368000.0,368500.0,361500.0,655035.0
2002.11.07,366500.0,"»ó½Â  1,000",365500.0,369000.0,359000.0,830950.0
2002.11.08,359500.0,"ÇÏ¶ô  7,000",356000.0,359500.0,352000.0,720079.0
2002.11.11,349000.0,"ÇÏ¶ô  10,500",356000.0,356000.0,345000.0,557147.0
2002.11.12,346500.0,"ÇÏ¶ô  2,500",339500.0,347500.0,338500.0,662026.0
2002.11.13,349000.0,"»ó½Â  2,500",349500.0,351000.0,344500.0,764295.0
2002.11.14,340000.0,"ÇÏ¶ô  9,000",345000.0,349000.0,339000.0,632799.0
2002.11.15,358000.0,"»ó½Â  18,000",351000.0,358000.0,349500.0,839805.0
2002.11.18,351000.0,"ÇÏ¶ô  7,000",358000.0,358500.0,349500.0,569251.0
2002.11.19,352500.0,"»ó½Â  1,500",346000.0,352500.0,346000.0,416569.0
2002.11.20,360000.0,"»ó½Â  7,500",353000.0,360500.0,349500.0,805432.0
2002.11.21,369000.0,"»ó½Â  9,000",371000.0,373500.0,368000.0,1101230.0
